pulau_kota,kategori,nama_perumahan,latitude,longitude,link_gmaps
Bandar Lampung,Elite,Perum Bukit Kencana III,-5.3933731,105.2875507,https://www.google.com/maps/place/Perum+Bukit+Kencana+III/data=!4m7!3m6!1s0x2e40db12f9489131:0xfdf8440a8458c74e!8m2!3d-5.3933731!4d105.2875507!16s%2Fg%2F11b77l7zv4!19sChIJMZFI-RLbQC4RTsdYhApE-P0?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Mewah Residenct,-5.3477221,105.2495623,https://www.google.com/maps/place/Perumahan+Mewah+Residenct/data=!4m7!3m6!1s0x2e40c5f4b6162df9:0x626e1eb15a0ece46!8m2!3d-5.3477221!4d105.2495623!16s%2Fg%2F11l1nxj894!19sChIJ-S0WtvTFQC4RRs4OWrEebmI?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Arum Lestari Permai 5 - Sukarame - Bandar Lampung,-5.3851923,105.315129,https://www.google.com/maps/place/Perumahan+Arum+Lestari+Permai+5+-+Sukarame+-+Bandar+Lampung/data=!4m7!3m6!1s0x2e40dca024249457:0xf239cb07e1627bb9!8m2!3d-5.3851923!4d105.315129!16s%2Fg%2F11cjpz93jy!19sChIJV5QkJKDcQC4RuXti4QfLOfI?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Tanjung Alam Residence,-5.363138,105.281853,https://www.google.com/maps/place/Perumahan+Tanjung+Alam+Residence/data=!4m7!3m6!1s0x2e40c4cc5b211a59:0x8c390f8dfc6d7b58!8m2!3d-5.363138!4d105.281853!16s%2Fg%2F11b8t77xf2!19sChIJWRohW8zEQC4RWHtt_I0POYw?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Bumi Arinda Permai,-5.3567666,105.2783742,https://www.google.com/maps/place/Bumi+Arinda+Permai/data=!4m7!3m6!1s0x2e40c4cffba3a76f:0x6ba549fdd441e496!8m2!3d-5.3567666!4d105.2783742!16s%2Fg%2F11bvvy99q8!19sChIJb6ej-8_EQC4RluRB1P1JpWs?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Tanjung Damai Lestari (TDL),-5.4214293,105.2818302,https://www.google.com/maps/place/Perumahan+Tanjung+Damai+Lestari+%28TDL%29/data=!4m7!3m6!1s0x2e40dbbcc1ea3add:0x27ab5a065d2d3db4!8m2!3d-5.4214293!4d105.2818302!16s%2Fg%2F11byxdsk0f!19sChIJ3TrqwbzbQC4RtD0tXQZaqyc?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Delisha Cluster,-5.3707789,105.2602941,https://www.google.com/maps/place/Perumahan+Delisha+Cluster/data=!4m7!3m6!1s0x2e40db1e0d69a7e7:0x21b3839c567108d2!8m2!3d-5.3707789!4d105.2602941!16s%2Fg%2F11jwfx3y6s!19sChIJ56dpDR7bQC4R0ghxVpyDsyE?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Bumi Arinda Permai,-5.3567666,105.2783742,https://www.google.com/maps/place/Bumi+Arinda+Permai/data=!4m7!3m6!1s0x2e40c4cffba3a76f:0x6ba549fdd441e496!8m2!3d-5.3567666!4d105.2783742!16s%2Fg%2F11bvvy99q8!19sChIJb6ej-8_EQC4RluRB1P1JpWs?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Putra Kedaton Residence,-5.3635737,105.2579837,https://www.google.com/maps/place/Putra+Kedaton+Residence/data=!4m7!3m6!1s0x2e40c52c4fbef5b1:0x6a892d613c2d9030!8m2!3d-5.3635737!4d105.2579837!16s%2Fg%2F11bw50fpqv!19sChIJsfW-TyzFQC4RMJAtPGEtiWo?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan KORPRI,-5.3707953,105.3018412,https://www.google.com/maps/place/Perumahan+KORPRI/data=!4m7!3m6!1s0x2e40dbc4e5e2d5db:0xc03a3550a1e430e9!8m2!3d-5.3707953!4d105.3018412!16s%2Fg%2F11gr5tqtjj!19sChIJ29Xi5cTbQC4R6TDkoVA1OsA?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,TAMAN CINTA RESIDENCE Kemiling bandar lampung,-5.4122251,105.2005208,https://www.google.com/maps/place/TAMAN+CINTA+RESIDENCE+Kemiling+bandar+lampung/data=!4m7!3m6!1s0x2e40d1bde5d54e09:0x935fb0d55d922247!8m2!3d-5.4122251!4d105.2005208!16s%2Fg%2F11llq8_c8l!19sChIJCU7V5b3RQC4RRyKSXdWwX5M?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Puri Way Halim Estate,-5.3806709,105.274878,https://www.google.com/maps/place/Perumahan+Puri+Way+Halim+Estate/data=!4m7!3m6!1s0x2e40db247061aeb1:0x3179fbfacdecaf3a!8m2!3d-5.3806709!4d105.274878!16s%2Fg%2F11g8t_6x5f!19sChIJsa5hcCTbQC4ROq_szfr7eTE?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Gelora Persada,-5.3542919,105.2364247,https://www.google.com/maps/place/Perumahan+Gelora+Persada/data=!4m7!3m6!1s0x2e40c5467b5f7477:0x1f4f48ca7cc49b8c!8m2!3d-5.3542919!4d105.2364247!16s%2Fg%2F11bt_hz9rw!19sChIJd3Rfe0bFQC4RjJvEfMpITx8?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Pesona Tirtayasa residence Lampung_pro,-5.4021209,105.3119239,https://www.google.com/maps/place/Perumahan+Pesona+Tirtayasa+residence+Lampung_pro/data=!4m7!3m6!1s0x2e40db1d40d462e3:0x4878e5422979879c!8m2!3d-5.4021209!4d105.3119239!16s%2Fg%2F11hqmh0qwg!19sChIJ42LUQB3bQC4RnId5KULleEg?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Springhill Residence Kemiling,-5.383721,105.2121935,https://www.google.com/maps/place/Springhill+Residence+Kemiling/data=!4m7!3m6!1s0x2e40d18db49600b5:0xbed4282e25a16c95!8m2!3d-5.383721!4d105.2121935!16s%2Fg%2F11s36w9_1x!19sChIJtQCWtI3RQC4RlWyhJS4o1L4?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Tirtayasa Garden,-5.4041508,105.3196859,https://www.google.com/maps/place/Tirtayasa+Garden/data=!4m7!3m6!1s0x2e40dc81b985db29:0x5b686312da7cbc1a!8m2!3d-5.4041508!4d105.3196859!16s%2Fg%2F11bv6l8fyy!19sChIJKduFuYHcQC4RGrx82hJjaFs?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Palem Asri Tirtayasa,-5.4004238,105.3130601,https://www.google.com/maps/place/Perumahan+Palem+Asri+Tirtayasa/data=!4m7!3m6!1s0x2e40db7df989c685:0x2a2076dc356e341e!8m2!3d-5.4004238!4d105.3130601!16s%2Fg%2F11bx1cbmyd!19sChIJhcaJ-X3bQC4RHjRuNdx2ICo?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Kawasan Elite,-5.4063679,105.3122741,https://www.google.com/maps/place/Kawasan+Elite/data=!4m7!3m6!1s0x2e40dbd9dbdba5af:0x57f90dfa319e804!8m2!3d-5.4063679!4d105.3122741!16s%2Fg%2F11ghs93lqx!19sChIJr6Xb29nbQC4RBOgZo9-QfwU?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Bukit Alam Permai 2,-5.3792305,105.2256477,https://www.google.com/maps/place/Perumahan+Bukit+Alam+Permai+2/data=!4m7!3m6!1s0x2e40daa60c98c735:0xa40bc3e64e29a6dc!8m2!3d-5.3792305!4d105.2256477!16s%2Fg%2F11clghdgzz!19sChIJNceYDKbaQC4R3KYpTubDC6Q?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Indah Sejahtera Golf Residence blok C 23,-5.3807579,105.3103501,https://www.google.com/maps/place/Indah+Sejahtera+Golf+Residence+blok+C+23/data=!4m7!3m6!1s0x2e40dbd4546b0047:0xfc55d45521fb5d4a!8m2!3d-5.3807579!4d105.3103501!16s%2Fg%2F11l2j_hw2h!19sChIJRwBrVNTbQC4RSl37IVXUVfw?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Global Nunyai Rajabasa Bandar Lampung,-5.3761128,105.232387,https://www.google.com/maps/place/Perumahan+Global+Nunyai+Rajabasa+Bandar+Lampung/data=!4m7!3m6!1s0x2e40db5b0cd08ef7:0xa2a216cf68574019!8m2!3d-5.3761128!4d105.232387!16s%2Fg%2F11kb_5whbc!19sChIJ947QDFvbQC4RGUBXaM8WoqI?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Samesta Bukit Mutiara,-5.3780903,105.2120323,https://www.google.com/maps/place/Samesta+Bukit+Mutiara/data=!4m7!3m6!1s0x2e40d1003c2004ad:0x3b7b6578982b4c1b!8m2!3d-5.3780903!4d105.2120323!16s%2Fg%2F11vx4bhgtl!19sChIJrQQgPADRQC4RG0wrmHhlezs?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,HANIS CLUSTER,-5.3678354,105.2727049,https://www.google.com/maps/place/HANIS+CLUSTER/data=!4m7!3m6!1s0x2e40db503a5d8a43:0x4761e4e1a3bf1ce4!8m2!3d-5.3678354!4d105.2727049!16s%2Fg%2F11kqw1sq6l!19sChIJQ4pdOlDbQC4R5By_o-HkYUc?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Citra Garden Cluster Diamond Hill B 17/05,-5.4494895,105.2433578,https://www.google.com/maps/place/Citra+Garden+Cluster+Diamond+Hill+B+17%2F05/data=!4m7!3m6!1s0x2e40d98aa632fcf9:0x230b504b9fc759ee!8m2!3d-5.4494895!4d105.2433578!16s%2Fg%2F11dfxw920_!19sChIJ-fwyporZQC4R7lnHn0tQCyM?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,SEJAHTERA,-5.347049,105.2400669,https://www.google.com/maps/place/SEJAHTERA/data=!4m7!3m6!1s0x2e40c56a23b742c3:0x7ea5a172a10e46c5!8m2!3d-5.347049!4d105.2400669!16s%2Fg%2F11btxk5dpk!19sChIJw0K3I2rFQC4RxUYOoXKhpX4?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Syariah Rajabasa Jaya,-5.3421379,105.2547593,https://www.google.com/maps/place/Perumahan+Syariah+Rajabasa+Jaya/data=!4m7!3m6!1s0x2e40c5d50c4880cf:0x7ed53239ddd88dde!8m2!3d-5.3421379!4d105.2547593!16s%2Fg%2F11kx3bbnf7!19sChIJz4BIDNXFQC4R3o3Y3Tky1X4?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,THE VISIONER ESTATE,-5.3716344,105.2146788,https://www.google.com/maps/place/THE+VISIONER+ESTATE/data=!4m7!3m6!1s0x2e40d1a086f2d16f:0x988be9459c38dcb6!8m2!3d-5.3716344!4d105.2146788!16s%2Fg%2F11qh5_jx5c!19sChIJb9HyhqDRQC4Rttw4nEXpi5g?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perum Taman Kedamaian Asri,-5.4123554,105.2771966,https://www.google.com/maps/place/Perum+Taman+Kedamaian+Asri/data=!4m7!3m6!1s0x2e40dba4303874f7:0x59ed916ca527a7aa!8m2!3d-5.4123554!4d105.2771966!16s%2Fg%2F11hbh6cz25!19sChIJ93Q4MKTbQC4RqqcnpWyR7Vk?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Arum Lestari Permai 4,-5.3558587,105.2627027,https://www.google.com/maps/place/Perumahan+Arum+Lestari+Permai+4/data=!4m7!3m6!1s0x2e40c56bb46699b1:0x144ffbcdbb0fed6d!8m2!3d-5.3558587!4d105.2627027!16s%2Fg%2F11nh8zxkm3!19sChIJsZlmtGvFQC4Rbe0Pu837TxQ?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Lamondo Residence,-5.3731741,105.2677448,https://www.google.com/maps/place/Lamondo+Residence/data=!4m7!3m6!1s0x2e40db29b8a9fdb3:0x7d6e06782f2a72c4!8m2!3d-5.3731741!4d105.2677448!16s%2Fg%2F11bvt0xcq4!19sChIJs_2puCnbQC4RxHIqL3gGbn0?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Teguh Sentosa,-5.4579481,105.2452784,https://www.google.com/maps/place/Perumahan+Teguh+Sentosa/data=!4m7!3m6!1s0x2e40d98d7b1ae82f:0x28b85174efcaf2fd!8m2!3d-5.4579481!4d105.2452784!16s%2Fg%2F11bv6pmpm2!19sChIJL-gae43ZQC4R_fLK73RRuCg?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Puspa Negara Residence,-5.3686713,105.215854,https://www.google.com/maps/place/Perumahan+Puspa+Negara+Residence/data=!4m7!3m6!1s0x2e40d001cf7abff3:0xcf2f8230f88271f5!8m2!3d-5.3686713!4d105.215854!16s%2Fg%2F11fy4ntz7s!19sChIJ8796zwHQQC4R9XGC-DCCL88?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Bukit Alam Surya (BAS),-5.4303547,105.2814919,https://www.google.com/maps/place/Bukit+Alam+Surya+%28BAS%29/data=!4m7!3m6!1s0x2e40dbc6f05e30cd:0xc8e9432d580a48c6!8m2!3d-5.4303547!4d105.2814919!16s%2Fg%2F11bzt7q2sh!19sChIJzTBe8MbbQC4RxkgKWC1D6cg?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Taman Palem Permai II,-5.3672593,105.2216649,https://www.google.com/maps/place/Perumahan+Taman+Palem+Permai+II/data=!4m7!3m6!1s0x2e40c5551a3bf759:0x4989507519e7a730!8m2!3d-5.3672593!4d105.2216649!16s%2Fg%2F11bvt56j3y!19sChIJWfc7GlXFQC4RMKfnGXVQiUk?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Grak Alam,-5.391187,105.3078351,https://www.google.com/maps/place/Perumahan+Grak+Alam/data=!4m7!3m6!1s0x2e40db66750e2189:0xf4a6b838efc76ce9!8m2!3d-5.391187!4d105.3078351!16s%2Fg%2F11c6qrn453!19sChIJiSEOdWbbQC4R6WzH7zi4pvQ?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,THE ROSE MANSION Way Kandis Bandar Lampung,-5.3511178,105.2787771,https://www.google.com/maps/place/THE+ROSE+MANSION+Way+Kandis+Bandar+Lampung/data=!4m7!3m6!1s0x2e40c5597c3c25f9:0xadd9be134cca589d!8m2!3d-5.3511178!4d105.2787771!16s%2Fg%2F11t8ghd498!19sChIJ-SU8fFnFQC4RnVjKTBO-2a0?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Jatiwangi Garden 3,-5.3584344,105.2649983,https://www.google.com/maps/place/Jatiwangi+Garden+3/data=!4m7!3m6!1s0x2e40c514496c8229:0x1fd7b7935ab0ec13!8m2!3d-5.3584344!4d105.2649983!16s%2Fg%2F11j8w3z88s!19sChIJKYJsSRTFQC4RE-ywWpO31x8?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Suropati Golden Green,-5.3648639,105.2539131,https://www.google.com/maps/place/Suropati+Golden+Green/data=!4m7!3m6!1s0x2e40c532868f5c55:0x484582619573c960!8m2!3d-5.3648639!4d105.2539131!16s%2Fg%2F11cs22mh7p!19sChIJVVyPhjLFQC4RYMlzlWGCRUg?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,RUMAH SYARIAH MULITA BANDAR LAMPUNG,-5.3711498,105.2593553,https://www.google.com/maps/place/RUMAH+SYARIAH+MULITA+BANDAR+LAMPUNG/data=!4m7!3m6!1s0x2e40dbb8e74a0da3:0xa8e45742ba9bab32!8m2!3d-5.3711498!4d105.2593553!16s%2Fg%2F11qqf73jf8!19sChIJow1K57jbQC4RMqubukJX5Kg?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perum Taman Suropati Asri,-5.3638228,105.2525422,https://www.google.com/maps/place/Perum+Taman+Suropati+Asri/data=!4m7!3m6!1s0x2e40dad27d9d2e63:0x440c31fed1197ac9!8m2!3d-5.3638228!4d105.2525422!16s%2Fg%2F11c3svtpqw!19sChIJYy6dfdLaQC4RyXoZ0f4xDEQ?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan villa citra,-5.3964871,105.2751873,https://www.google.com/maps/place/Perumahan+villa+citra/data=!4m7!3m6!1s0x2e40db00038b4ff7:0x4beb3c74eb020b68!8m2!3d-5.3964871!4d105.2751873!16s%2Fg%2F11vyg2g67s!19sChIJ90-LAwDbQC4RaAsC63Q860s?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Taman Surapati,-5.3681035,105.2560351,https://www.google.com/maps/place/Taman+Surapati/data=!4m7!3m6!1s0x2e40dad2eb21b505:0xf7484fd4b0649920!8m2!3d-5.3681035!4d105.2560351!16s%2Fg%2F11bvt3xwvk!19sChIJBbUh69LaQC4RIJlksNRPSPc?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Supernova Land,-5.3670053,105.2504036,https://www.google.com/maps/place/Supernova+Land/data=!4m7!3m6!1s0x2e40c5002d0b617f:0xa67386408ea19949!8m2!3d-5.3670053!4d105.2504036!16s%2Fg%2F11l_4sr2vq!19sChIJf2ELLQDFQC4RSZmhjkCGc6Y?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,"Perumahan Springhill, Jl. Ruby 6 No. 3",-5.3832125,105.2120315,"https://www.google.com/maps/place/Perumahan+Springhill,+Jl.+Ruby+6+No.+3/data=!4m7!3m6!1s0x2e40d1c292b2101b:0xe00a4b88d4c978a1!8m2!3d-5.3832125!4d105.2120315!16s%2Fg%2F11svmsyfyq!19sChIJGxCyksLRQC4RoXjJ1IhLCuA?authuser=0&hl=id&rclk=1"
Bandar Lampung,Elite,Springhill residence amethys 8 no 18,-5.3815922,105.2137604,https://www.google.com/maps/place/Springhill+residence+amethys+8+no+18/data=!4m7!3m6!1s0x2e40d1727bad10ed:0xd917b8406228afc7!8m2!3d-5.3815922!4d105.2137604!16s%2Fg%2F11q7mt87cp!19sChIJ7RCte3LRQC4Rx68oYkC4F9k?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Villa Bukit Tirtayasa,-5.4056886,105.310046,https://www.google.com/maps/place/Perumahan+Villa+Bukit+Tirtayasa/data=!4m7!3m6!1s0x2e40ddf998424cf3:0x8000562e91f25df0!8m2!3d-5.4056886!4d105.310046!16s%2Fg%2F11hzyyvs2t!19sChIJ80xCmPndQC4R8F3ykS5WAIA?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan pesona alam 2,-5.3488218,105.2551824,https://www.google.com/maps/place/Perumahan+pesona+alam+2/data=!4m7!3m6!1s0x2e40c5b47e5b7af3:0xe5b2c3a46dec5bf8!8m2!3d-5.3488218!4d105.2551824!16s%2Fg%2F11jhx58c2d!19sChIJ83pbfrTFQC4R-FvsbaTDsuU?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Puri Kampung Baru,-5.3564748,105.2450669,https://www.google.com/maps/place/Puri+Kampung+Baru/data=!4m7!3m6!1s0x2e40c53825592a17:0x84d6454493d8ab2d!8m2!3d-5.3564748!4d105.2450669!16s%2Fg%2F11bw3d5l_b!19sChIJFypZJTjFQC4RLavYk0RF1oQ?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,White house regency,-5.3813127,105.3118471,https://www.google.com/maps/place/White+house+regency/data=!4m7!3m6!1s0x2e40db00550263a7:0xbcadcdb05d339be1!8m2!3d-5.3813127!4d105.3118471!16s%2Fg%2F11ml9f79wh!19sChIJp2MCVQDbQC4R4ZszXbDNrbw?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,1,-5.4052271,105.2729043,https://www.google.com/maps/place/1/data=!4m7!3m6!1s0x2e40db0d27b32597:0x24973ee1054cd8f1!8m2!3d-5.4052271!4d105.2729043!16s%2Fg%2F11hf1_6gz4!19sChIJlyWzJw3bQC4R8dhMBeE-lyQ?authuser=0&hl=id&rclk=1
Bandar Lampung,Elite,Perumahan Wisma Mas Kemiling,-5.3991827,105.2082146,https://www.google.com/maps/place/Perumahan+Wisma+Mas+Kemiling/data=!4m7!3m6!1s0x2e40d079e4bf801b:0x98644ee46d9cbbd6!8m2!3d-5.3991827!4d105.2082146!16s%2Fg%2F11g8vrsp_y!19sChIJG4C_5HnQQC4R1rucbeROZJg?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Central Raya Tanjung Uncang,1.0624767,103.9173436,https://www.google.com/maps/place/Perumahan+Central+Raya+Tanjung+Uncang/data=!4m7!3m6!1s0x31d98cd5638462ef:0xc7e99aac01a3c439!8m2!3d1.0624767!4d103.9173436!16s%2Fg%2F11b7svx_jz!19sChIJ72KEY9WM2TEROcSjAaya6cc?authuser=0&hl=id&rclk=1
Batam,Subsidi,PERUMAHAN GABANA BATAM CENTRE,1.102215,104.089535,https://www.google.com/maps/place/PERUMAHAN+GABANA+BATAM+CENTRE/data=!4m7!3m6!1s0x31d988ad351e615d:0x75e02bccab8b87c2!8m2!3d1.102215!4d104.089535!16s%2Fg%2F11c50pz94z!19sChIJXWEeNa2I2TERwoeLq8wr4HU?authuser=0&hl=id&rclk=1
Batam,Subsidi,CitraLand Megah Batam,1.1244268,104.0602067,https://www.google.com/maps/place/CitraLand+Megah+Batam/data=!4m7!3m6!1s0x31d988e6d3675a01:0x49e9d0d995ebd175!8m2!3d1.1244268!4d104.0602067!16s%2Fg%2F11clsvx_qy!19sChIJAVpn0-aI2TERddHrldnQ6Uk?authuser=0&hl=id&rclk=1
Batam,Subsidi,Devely Residence,1.1517374,104.1160211,https://www.google.com/maps/place/Devely+Residence/data=!4m7!3m6!1s0x31d987c1568dda83:0x972ef39df4a67160!8m2!3d1.1517374!4d104.1160211!16s%2Fg%2F11g9q4y862!19sChIJg9qNVsGH2TERYHGm9J3zLpc?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Bukit Indah Piayu,1.0117011,104.0715059,https://www.google.com/maps/place/Perumahan+Bukit+Indah+Piayu/data=!4m7!3m6!1s0x31d99185ac3cd4c3:0x1fc9463c148d9047!8m2!3d1.0117011!4d104.0715059!16s%2Fg%2F11t74pg6p5!19sChIJw9Q8rIWR2TERR5CNFDxGyR8?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Green Bay Tiban,1.1317764,103.9793736,https://www.google.com/maps/place/Perumahan+Green+Bay+Tiban/data=!4m7!3m6!1s0x31d98b1111fa56c7:0x42c5fb40a7ebefe9!8m2!3d1.1317764!4d103.9793736!16s%2Fg%2F11j0gwnvjv!19sChIJx1b6ERGL2TER6e_rp0D7xUI?authuser=0&hl=id&rclk=1
Batam,Subsidi,Orchard Park Batam,1.1164917,104.0721506,https://www.google.com/maps/place/Orchard+Park+Batam/data=!4m7!3m6!1s0x31d9892b4da3170b:0xd091d64d9e3ad256!8m2!3d1.1164917!4d104.0721506!16s%2Fg%2F11b638m_80!19sChIJCxejTSuJ2TERVtI6nk3WkdA?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan KOTA BUNGA (Tembesi),1.025941,103.996118,https://www.google.com/maps/place/Perumahan+KOTA+BUNGA+%28Tembesi%29/data=!4m7!3m6!1s0x31d99350a23ad8b9:0x114bf1024f75e440!8m2!3d1.025941!4d103.996118!16s%2Fg%2F11khmmc3z5!19sChIJudg6olCT2TERQOR1TwLxSxE?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Puri Sasmaya,1.1544677,104.1106068,https://www.google.com/maps/place/Perumahan+Puri+Sasmaya/data=!4m7!3m6!1s0x31d98708dd50db39:0x8bd7f8686b45b2ec!8m2!3d1.1544677!4d104.1106068!16s%2Fg%2F11lsc3bp_c!19sChIJOdtQ3QiH2TER7LJFa2j414s?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Gesya Eternal Marina,1.0810705,103.9450439,https://www.google.com/maps/place/Perumahan+Gesya+Eternal+Marina/data=!4m7!3m6!1s0x31d98dd5fc0f1b2d:0xe105185518e2d954!8m2!3d1.0810705!4d103.9450439!16s%2Fg%2F11sf9yvpf8!19sChIJLRsP_NWN2TERVNniGFUYBeE?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Rhabayu EstuarioblokDNo7,1.1255782,103.9636466,https://www.google.com/maps/place/Perumahan+Rhabayu+EstuarioblokDNo7/data=!4m7!3m6!1s0x31d98bdb3edf5c4f:0xa35acf68ed932f76!8m2!3d1.1255782!4d103.9636466!16s%2Fg%2F11qsp05n2q!19sChIJT1zfPtuL2TERdi-T7WjPWqM?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Puri Gracia Batam,1.065361,103.9618166,https://www.google.com/maps/place/Perumahan+Puri+Gracia+Batam/data=!4m7!3m6!1s0x31d98c555e340701:0x696ae1de7ebd51b2!8m2!3d1.065361!4d103.9618166!16s%2Fg%2F11cn0n8s1b!19sChIJAQc0XlWM2TERslG9ft7hamk?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Renggali Asoka,1.0678703,103.9567974,https://www.google.com/maps/place/Perumahan+Renggali+Asoka/data=!4m7!3m6!1s0x31d98de1926f86b1:0x1f56ebae50c0f75!8m2!3d1.0678703!4d103.9567974!16s%2Fg%2F11rb63p30n!19sChIJsYZvkuGN2TERdQ8M5bpu9QE?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan Gesya paradise pancur Piayu,1.0316154,104.0687854,https://www.google.com/maps/place/Perumahan+Gesya+paradise+pancur+Piayu/data=!4m7!3m6!1s0x31d98fc3eb3be59b:0x766a0e7a564bd0e8!8m2!3d1.0316154!4d104.0687854!16s%2Fg%2F11qg67lff8!19sChIJm-U768OP2TER6NBLVnoOanY?authuser=0&hl=id&rclk=1
Batam,Subsidi,Graha Mentarau,1.1225705,103.9612006,https://www.google.com/maps/place/Graha+Mentarau/data=!4m7!3m6!1s0x31d98b5f26f6e1c3:0x5df1de829f3e3237!8m2!3d1.1225705!4d103.9612006!16s%2Fg%2F11shjsm_nx!19sChIJw-H2Jl-L2TERNzI-n4Le8V0?authuser=0&hl=id&rclk=1
Batam,Subsidi,Royal Bay Batam,1.1298375,104.0625449,https://www.google.com/maps/place/Royal+Bay+Batam/data=!4m7!3m6!1s0x31d988fb44868103:0x574d7f83a63e6f0f!8m2!3d1.1298375!4d104.0625449!16s%2Fg%2F11c5rv99_v!19sChIJA4GGRPuI2TERD28-poN_TVc?authuser=0&hl=id&rclk=1
Batam,Subsidi,"Kampoeng Daun, batam",1.0149511,104.0726603,"https://www.google.com/maps/place/Kampoeng+Daun,+batam/data=!4m7!3m6!1s0x31d9903c5e0b48d7:0xe116f3ab4b748a5f!8m2!3d1.0149511!4d104.0726603!16s%2Fg%2F11f_d83d8q!19sChIJ10gLXjyQ2TERX4p0S6vzFuE?authuser=0&hl=id&rclk=1"
Batam,Subsidi,Perumahan Oriana,1.1516256,104.0468575,https://www.google.com/maps/place/Perumahan+Oriana/data=!4m7!3m6!1s0x31d989b3d8817b05:0xb0189d3be2d86434!8m2!3d1.1516256!4d104.0468575!16s%2Fg%2F11b6bmwn2l!19sChIJBXuB2LOJ2TERNGTY4judGLA?authuser=0&hl=id&rclk=1
Batam,Subsidi,Perumahan marina view,1.0641542,103.922602,https://www.google.com/maps/place/Perumahan+marina+view/data=!4m7!3m6!1s0x31d98cd7de8ed197:0xc3409828f057c125!8m2!3d1.0641542!4d103.922602!16s%2Fg%2F11c57ykt3j!19sChIJl9GO3teM2TERJcFX8CiYQMM?authuser=0&hl=id&rclk=1
